"","StudyID","ChannelID","Total_abd","Taxon_modalities_n","EPT_rel.abd","EPT_abd","EPT_taxon_modalities_n","Gill_rel.abd","Tegument_rel.abd","Gills.Tegument","Scraper_rel.abd","Fast_flow_adapted_rel.abd","Slow_flow_adapted_rel.abd","Fast.Slow_flow_adapted","NonEPT_fast_flow_adapted_rel.abd","Treatment"
"251","khenafou","khenafou_12",684,21,0.345029239766082,236,10,0.383928571428571,0.616071428571429,0.623188405797101,0.107784431137725,0.273809523809524,0.726190476190476,0.377049180327869,0.036697247706422,"Flow reduction"
"252","khenafou","khenafou_13",616,19,0.344155844155844,212,8,0.436666666666667,0.563333333333333,0.775147928994083,0.21,0.278145695364238,0.721854304635762,0.385321100917431,0.0204081632653061,"Flow reduction
& Fine sediment addition"
"253","khenafou","khenafou_14",580,19,0.482758620689655,280,12,0.503472222222222,0.496527777777778,1.01398601398601,0.177083333333333,0.379310344827586,0.620689655172414,0.611111111111111,0.0133333333333333,"Flow reduction
& N/P addition"
"254","khenafou","khenafou_16",544,17,0.441176470588235,240,8,0.507352941176471,0.492647058823529,1.02985074626866,0.155555555555556,0.352941176470588,0.647058823529412,0.545454545454545,0.0131578947368421,"N/P addition"
"255","khenafou","khenafou_34",756,19,0.423280423280423,320,11,0.473404255319149,0.526595744680851,0.898989898989899,0.163101604278075,0.356382978723404,0.643617021276596,0.553719008264463,0.00925925925925926,"N/P addition"
"256","khenafou","khenafou_35",452,20,0.424778761061947,192,11,0.482142857142857,0.517857142857143,0.931034482758621,0.127627627627628,0.285714285714286,0.714285714285714,0.4,0.015625,"Flow reduction
× Fine sediment addition
& N/P addition"
"257","khenafou","khenafou_36",612,18,0.38562091503268,236,9,0.443708609271523,0.556291390728477,0.797619047619048,0.164444444444444,0.298013245033113,0.701986754966887,0.424528301886792,0,"Fine sediment addition"
"258","khenafou","khenafou_37",628,16,0.439490445859873,276,8,0.461538461538462,0.538461538461538,0.857142857142857,0.121794871794872,0.346153846153846,0.653846153846154,0.529411764705882,0,"N/P addition"
"259","khenafou","khenafou_38",652,18,0.300613496932515,196,10,0.332298136645963,0.667701863354037,0.497674418604651,0.114906832298137,0.185185185185185,0.814814814814815,0.227272727272727,0,"Flow reduction
& Fine sediment addition"
"260","khenafou","khenafou_39",536,20,0.388059701492537,208,10,0.446564885496183,0.553435114503817,0.806896551724138,0.0807692307692308,0.343511450381679,0.656488549618321,0.523255813953488,0.0126582278481013,"Fine sediment addition
& N/P addition"
"261","khenafou","khenafou_40",744,20,0.306451612903226,228,10,0.369444444444444,0.630555555555556,0.585903083700441,0.188081936685289,0.226519337016575,0.773480662983425,0.292857142857143,0,"Flow reduction
& N/P addition"
"262","khenafou","khenafou_41",500,14,0.368,184,9,0.396,0.604,0.655629139072848,0.102150537634409,0.232,0.768,0.302083333333333,0,"Fine sediment addition
& N/P addition"
"263","khenafou","khenafou_42",504,19,0.357142857142857,180,11,0.402439024390244,0.597560975609756,0.673469387755102,0.115702479338843,0.24390243902439,0.75609756097561,0.32258064516129,0.0128205128205128,"Flow reduction
& N/P addition"
"264","khenafou","khenafou_44",664,16,0.427710843373494,284,10,0.451515151515152,0.548484848484848,0.823204419889503,0.128048780487805,0.272727272727273,0.727272727272727,0.375,0,"Flow reduction"
"265","khenafou","khenafou_45",740,23,0.313513513513514,232,11,0.373626373626374,0.626373626373626,0.596491228070175,0.135359116022099,0.21978021978022,0.78021978021978,0.28169014084507,0.0241935483870968,"Flow reduction"
"266","khenafou","khenafou_46",472,16,0.406779661016949,192,8,0.427966101694915,0.572033898305085,0.748148148148148,0.110169491525424,0.313559322033898,0.686440677966102,0.45679012345679,0.0142857142857143,"Flow reduction
& Fine sediment addition"
"267","khenafou","khenafou_47",456,13,0.350877192982456,160,7,0.404545454545455,0.595454545454545,0.679389312977099,0.109090909090909,0.309090909090909,0.690909090909091,0.447368421052632,0.0142857142857143,"Fine sediment addition"
"268","khenafou","khenafou_48",476,15,0.327731092436975,156,8,0.361344537815126,0.638655462184874,0.565789473684211,0.105932203389831,0.260504201680672,0.739495798319328,0.352272727272727,0.0125,"Flow reduction
× Fine sediment addition
& N/P addition"
"269","taniwaki","taniwaki_01",99,14,0.0101010101010101,1,1,0.275184275184275,0.717444717444717,0.383561643835616,0.335735735735736,0.494766194766195,0.505233805233805,0.979281650675045,0.508509700176367,"Fine sediment addition
& N/P addition"
"270","taniwaki","taniwaki_02",109,15,0.00917431192660551,1,1,0.321428571428571,0.643728222996516,0.499323410013532,0.337767923133777,0.458991482771971,0.541008517228029,0.848399735227293,0.466894841269841,"Fine sediment addition
& N/P addition"
"271","taniwaki","taniwaki_03",101,17,0.0099009900990099,1,1,0.379464285714286,0.609821428571429,0.622254758418741,0.336805555555556,0.403402777777778,0.596597222222222,0.676172738912816,0.413746438746439,"Fine sediment addition
& N/P addition"
"272","taniwaki","taniwaki_04",63,15,0.0158730158730159,1,1,0.373949579831933,0.57563025210084,0.64963503649635,0.345751633986928,0.452614379084967,0.547385620915033,0.826865671641791,0.466329966329966,"N/P addition"
"273","taniwaki","taniwaki_05",131,22,0.00763358778625954,1,1,0.316770186335404,0.670807453416149,0.472222222222222,0.310708534621578,0.441396365309409,0.558603634690591,0.790178111808916,0.447887488328665,"N/P addition"
"274","taniwaki","taniwaki_06",101,17,0.0198019801980198,2,2,0.274052478134111,0.717201166180758,0.382113821138211,0.374263038548753,0.424319727891156,0.575680272108844,0.737075332348597,0.439336372847011,"Fine sediment addition
& N/P addition"
"275","taniwaki","taniwaki_07",142,31,0.00704225352112676,1,1,0.349358974358974,0.644230769230769,0.54228855721393,0.284401709401709,0.438196988196988,0.561803011803012,0.779983337559315,0.442032570603999,"Flow reduction
× Fine sediment addition
& N/P addition"
"276","taniwaki","taniwaki_08",114,22,0.0175438596491228,2,2,0.291937229437229,0.698322510822511,0.418055017435103,0.295075757575758,0.512148268398268,0.487851731601732,1.04980311685431,0.526218820861678,"N/P addition"
"277","taniwaki","taniwaki_09",131,12,0.00763358778625954,1,1,0.329150579150579,0.659266409266409,0.499267935578331,0.383033033033033,0.431306306306306,0.568693693693694,0.758415841584158,0.443287037037037,"Flow reduction
× Fine sediment addition
& N/P addition"
"278","taniwaki","taniwaki_10",141,15,0.00709219858156028,1,1,0.336206896551724,0.663793103448276,0.506493506493506,0.303065134099617,0.44367816091954,0.55632183908046,0.797520661157025,0.45952380952381,"Flow reduction
& N/P addition"
"279","taniwaki","taniwaki_11",86,16,0,0,0,0.260869565217391,0.739130434782609,0.352941176470588,0.33804347826087,0.511490683229814,0.488509316770186,1.04704386522568,0.511490683229814,"Flow reduction
× Fine sediment addition
& N/P addition"
"280","taniwaki","taniwaki_12",144,16,0.00694444444444444,1,1,0.297619047619048,0.702380952380952,0.423728813559322,0.291071428571429,0.465986394557823,0.534013605442177,0.872611464968153,0.468398268398268,"Flow reduction
& N/P addition"
"281","taniwaki","taniwaki_13",201,25,0.00497512437810945,1,1,0.294387755102041,0.693367346938775,0.42457689477557,0.32031746031746,0.473072562358277,0.526927437641723,0.897794513179129,0.479928686450426,"N/P addition"
"282","taniwaki","taniwaki_14",63,13,0.0158730158730159,1,1,0.2578125,0.7421875,0.347368421052632,0.2921875,0.524553571428571,0.475446428571429,1.10328638497653,0.509216589861751,"Flow reduction
& N/P addition"
"283","taniwaki","taniwaki_15",82,15,0.0121951219512195,1,1,0.250457875457875,0.733058608058608,0.341661461586508,0.356730769230769,0.435363247863248,0.564636752136752,0.771050141911069,0.437363834422658,"Flow reduction
& N/P addition"
"284","taniwaki","taniwaki_16",144,15,0,0,0,0.265625,0.734375,0.361702127659574,0.288541666666667,0.464335317460317,0.535664682539682,0.86683952217798,0.464335317460317,"Flow reduction
× Fine sediment addition
& N/P addition"
"285","taniwaki","taniwaki_33",179,23,0.0111731843575419,2,2,0.267468944099379,0.723214285714286,0.36983360171766,0.27481884057971,0.525733264320221,0.474266735679779,1.10851810757226,0.529940694226409,"Flow reduction"
"286","taniwaki","taniwaki_34",156,21,0.0192307692307692,3,1,0.349206349206349,0.634920634920635,0.55,0.300617283950617,0.472472075249853,0.527527924750147,0.895634246231856,0.491861188920012,"Fine sediment addition"
"287","taniwaki","taniwaki_35",117,23,0.0256410256410256,3,2,0.385714285714286,0.588571428571429,0.655339805825243,0.284666666666667,0.35381746031746,0.64618253968254,0.547550326090962,0.362607473544974,"Fine sediment addition"
"288","taniwaki","taniwaki_36",113,16,0,0,0,0.341836734693878,0.658163265306122,0.51937984496124,0.302721088435374,0.445351473922903,0.554648526077097,0.802943581357318,0.445351473922903,"Flow reduction
& Fine sediment addition"
"289","taniwaki","taniwaki_37",99,17,0.0101010101010101,1,1,0.287605042016807,0.699789915966387,0.410987691383969,0.280882352941176,0.470903361344538,0.529096638655462,0.890013897161009,0.476515151515152,"Flow reduction"
"290","taniwaki","taniwaki_38",120,21,0.00833333333333333,1,1,0.330357142857143,0.651785714285714,0.506849315068493,0.312847222222222,0.439236111111111,0.560763888888889,0.78328173374613,0.441489361702128,"Flow reduction
& Fine sediment addition"
"291","taniwaki","taniwaki_40",138,18,0.0289855072463768,4,2,0.291033434650456,0.699848024316109,0.41585233441911,0.326950354609929,0.483848362039851,0.516151637960149,0.937415144030229,0.49126121463078,"Fine sediment addition"
"292","taniwaki","taniwaki_42",88,18,0.0454545454545455,4,1,0.303683737646002,0.688230008984726,0.441253263707572,0.35440251572327,0.434673554956574,0.565326445043426,0.768889477518045,0.442946226109491,"Fine sediment addition"
"293","taniwaki","taniwaki_43",194,21,0.00515463917525773,1,1,0.301648351648352,0.685164835164835,0.440256615878107,0.319230769230769,0.490586080586081,0.509413919413919,0.963040195584957,0.496019345238095,"Flow reduction"
"294","taniwaki","taniwaki_45",85,13,0.0352941176470588,3,3,0.252702702702703,0.747297297297297,0.338155515370705,0.281981981981982,0.491806091806092,0.508193908193908,0.967752827958805,0.483174603174603,"Flow reduction"
"295","taniwaki","taniwaki_46",97,14,0.0103092783505155,1,1,0.346273291925466,0.644409937888199,0.537349397590361,0.340217391304348,0.427079020013803,0.572920979986197,0.745441404544291,0.433395061728395,"Flow reduction
& Fine sediment addition"
"296","taniwaki","taniwaki_47",136,14,0.00735294117647059,1,1,0.302536231884058,0.697463768115942,0.433766233766234,0.393840579710145,0.471980676328502,0.528019323671498,0.893870082342177,0.475061728395062,"Flow reduction
& Fine sediment addition"
